date,close,volume
2021-10-25 18:00:00,8.0000,0
2021-10-29 18:00:00,8.0000,0
2022-07-25 15:41:08,9.0000,0
2022-07-26 15:42:25,10.0000,0
2022-07-27 15:42:32,11.0000,0
2022-07-28 15:43:46,11.9800,0
2022-07-29 16:39:53,12.9800,0
2022-08-01 18:00:00,13.9700,0
2022-08-02 15:44:24,15.0100,0
2022-08-03 15:45:02,16.1400,0
2022-08-04 15:52:48,17.3500,0
2022-08-05 16:44:09,18.6400,0
2022-08-10 15:46:58,20.0400,0
2022-08-11 15:47:39,21.5100,0
2022-08-12 18:00:00,23.1300,0
2022-08-15 18:00:00,24.8500,0
2022-08-16 18:00:00,25.7100,0
2022-08-17 18:00:00,27.3500,0
2022-08-18 18:00:00,29.4000,0
2022-08-19 18:00:00,31.6000,0
2022-08-22 18:00:00,33.9700,0
2022-08-23 18:00:00,36.5100,0
2022-08-24 18:00:00,39.2400,0
2022-08-25 18:00:00,42.1800,0
2022-08-26 18:00:00,45.3400,0
2022-08-29 18:00:00,48.7400,0
2022-08-30 18:00:00,52.3900,0
2022-08-31 18:00:00,56.2900,0
2022-09-01 18:00:00,60.4700,0
2022-09-02 18:00:00,65.0000,0
2022-09-05 18:00:00,69.5300,0
2022-09-06 18:00:00,74.2300,0
2022-09-07 18:00:00,79.7900,0
2022-09-08 18:00:00,85.7800,0
2022-09-09 18:00:00,92.2100,0
2022-09-12 18:00:00,99.0700,0
2022-09-13 18:00:00,106.5000,500
2022-09-14 18:00:00,114.4800,173500
2022-09-15 18:00:00,123.0600,144500
2022-09-16 18:00:00,25.0300,464000
2022-09-19 18:00:00,23.1600,34000
2022-09-20 18:00:00,21.4300,16000
2022-09-21 18:00:00,19.8200,6500
2022-09-22 18:00:00,18.3600,129500
2022-09-23 18:00:00,19.7100,197000
2022-09-26 18:00:00,19.4100,74500
2022-09-27 18:00:00,19.0200,39000
2022-09-28 18:00:00,17.6000,235000
2022-09-29 18:00:00,16.2800,707000
2022-09-30 18:00:00,15.0600,290000
2022-10-03 18:00:00,14.4900,782500
2022-10-04 18:00:00,14.3400,32500
2022-10-05 18:00:00,13.8400,188500
2022-10-06 18:00:00,14.8700,600500
2022-10-07 18:00:00,14.3000,777000
2022-10-10 18:00:00,13.5300,456000
2022-10-11 18:00:00,13.9200,315000
2022-10-12 18:00:00,13.5000,93000
2022-10-13 18:00:00,13.4100,36500
2022-10-14 18:00:00,13.3200,40000
2022-10-17 18:00:00,14.3100,1401500
2022-10-18 18:00:00,13.5400,340000
2022-10-19 18:00:00,13.2700,279500
2022-10-20 18:00:00,13.2700,262500
2022-10-21 18:00:00,12.7400,682500
2022-10-24 18:00:00,12.5000,115000
