date,close,volume
2021-02-08 15:47:24,7.4800,359000
2021-02-09 15:48:05,7.7100,1182000
2021-02-10 15:46:43,7.2700,658000
2021-02-11 16:12:58,7.2300,870500
2021-02-12 16:42:36,6.9100,457000
2021-02-15 16:10:15,7.0300,327500
2021-02-16 15:48:05,6.9400,148000
2021-02-17 15:48:18,7.1800,510500
2021-02-18 16:10:46,7.0000,254500
2021-02-19 17:12:26,6.8300,973000
2021-02-22 15:48:02,6.8600,745500
2021-02-23 15:47:25,6.7400,148500
2021-02-24 15:45:11,6.2100,612000
2021-02-25 15:44:41,6.4500,114000
2021-02-26 16:41:35,6.2700,101000
2021-03-01 15:43:26,6.7400,764500
2021-03-02 16:14:40,6.6600,314000
2021-03-03 15:45:50,6.6100,427000
2021-03-04 15:46:05,6.2500,248500
2021-03-05 16:43:26,6.3000,158500
2021-03-08 15:43:59,6.0700,429500
2021-03-09 15:41:25,6.0000,165000
2021-03-10 15:41:10,5.8000,26000
2021-03-11 15:39:55,5.5000,183000
2021-03-12 16:37:38,5.7400,63000
2021-03-15 15:40:07,5.6600,231000
2021-03-16 15:44:26,5.5100,107000
2021-03-17 15:44:54,5.6800,88000
2021-03-18 15:24:45,5.6200,158000
2021-03-19 16:41:22,5.5700,54500
2021-03-22 15:44:24,5.7300,42000
2021-03-24 15:44:52,5.6300,68000
2021-03-25 15:45:59,5.5100,95000
2021-03-26 16:42:21,5.6000,72000
2021-03-29 15:41:25,5.2900,71500
2021-03-30 15:41:31,5.3200,26000
2021-03-31 15:43:45,5.4200,44000
2021-04-01 15:44:21,5.3900,77500
2021-04-02 16:40:55,5.3500,52000
2021-04-05 15:41:59,5.1500,26500
2021-04-06 15:41:30,5.1600,45000
2021-04-07 15:43:17,5.2200,5000
2021-04-08 15:43:03,5.2400,73000
2021-04-09 16:43:31,5.3300,9500
2021-04-12 15:44:31,5.3000,7000
2021-04-13 15:45:54,5.0700,124000
2021-04-14 14:14:10,5.1700,28000
2021-04-15 14:13:39,5.2500,66500
2021-04-16 13:13:01,5.2400,31000
2021-04-19 14:12:16,5.1900,15000
2021-04-20 14:13:32,5.2800,14500
2021-04-21 14:13:33,5.0900,35500
2021-04-22 14:12:39,5.0500,73500
2021-04-23 13:10:56,4.9700,94000
2021-04-26 14:11:16,5.0100,47500
2021-04-27 14:13:39,5.0500,12500
2021-04-28 14:12:40,5.0100,22500
2021-04-29 12:41:53,5.5500,295000
2021-04-30 11:40:15,5.3100,65000
2021-05-03 12:40:02,5.1200,110500
2021-05-04 12:40:16,5.1300,453000
2021-05-05 12:41:53,5.0800,360500
2021-05-06 12:42:18,5.0900,116000
2021-05-17 15:41:27,5.0500,148500
2021-05-18 15:44:16,4.9500,146500
2021-05-19 15:44:30,4.8400,287000
2021-05-20 15:45:42,4.9800,201000
2021-05-21 17:08:37,5.0500,413000
2021-05-24 15:47:34,5.1300,279500
2021-05-25 15:48:13,5.0100,784000
2021-05-26 16:13:34,5.1200,726000
2021-05-27 16:07:08,5.2500,1385000
2021-05-28 17:14:31,5.2000,144500
2021-05-31 15:48:34,5.5200,743500
2021-06-01 16:06:14,6.5200,6353000
2021-06-02 15:50:52,6.5400,6020500
2021-06-03 15:52:03,6.2800,1028500
2021-06-04 16:46:20,6.1600,436500
2021-06-07 15:50:36,6.0500,1075500
2021-06-08 15:51:53,5.9400,435500
2021-06-09 15:50:19,5.8300,357000
2021-06-10 15:49:12,6.3700,1358000
2021-06-11 17:06:14,6.9600,4724500
2021-06-14 16:14:00,6.6000,1122500
2021-06-15 15:52:03,6.4100,423500
2021-06-16 16:10:59,7.4000,4295000
2021-06-17 15:50:53,6.7200,2363000
2021-06-18 16:45:48,7.1600,1333500
2021-06-21 16:12:47,7.3300,1989500
2021-06-22 15:49:00,7.2400,446500
2021-06-23 15:48:07,7.0700,180000
2021-06-24 15:48:40,7.0000,268500
2021-06-25 16:43:01,7.2100,1237000
2021-06-28 16:08:00,7.1000,359500
2021-06-29 16:08:47,7.2500,352000
2021-06-30 16:10:01,7.3800,1219500
2021-07-01 16:14:27,7.6900,2816500
2021-07-02 17:12:09,7.5300,1315000
2021-07-05 16:13:17,7.3200,468500
2021-07-06 15:46:07,7.0200,794000
2021-07-07 15:46:23,7.0400,182000
2021-07-08 15:46:49,7.0500,326000
2021-07-09 16:43:50,7.1200,358500
2021-07-12 16:09:15,7.0700,346000
2021-07-13 16:06:07,6.9300,409000
2021-07-14 15:46:14,6.7600,337500
2021-07-15 16:05:11,6.7500,147500
2021-07-16 16:43:21,6.8200,81500
2021-07-19 15:47:29,6.9200,125500
2021-07-23 16:41:52,6.8200,67000
2021-07-26 15:45:23,6.8000,146500
2021-07-27 15:46:25,6.8200,249000
2021-07-28 15:43:58,6.5500,254000
2021-07-29 16:12:08,6.4900,92000
2021-07-30 16:40:46,6.4200,67500
2021-08-02 15:43:16,6.6000,28000
2021-08-03 15:45:40,6.6500,70500
2021-08-04 15:47:10,6.7600,66000
2021-08-05 16:06:14,7.0200,851000
2021-08-06 16:45:24,6.7600,166000
2021-08-09 16:14:44,6.6400,136500
2021-08-10 15:43:54,6.7300,60000
2021-08-11 15:45:56,6.7100,47000
2021-08-12 15:44:57,6.6200,41000
2021-08-13 16:41:00,6.5400,58500
2021-08-16 15:42:54,6.5000,31500
2021-08-17 15:42:23,6.6400,6000
2021-08-20 16:41:45,6.6400,23500
2021-08-23 15:46:03,6.8800,184500
2021-08-24 15:45:47,6.7700,233000
2021-08-25 16:03:22,7.1100,1519500
2021-08-26 16:14:57,7.1700,1240500
2021-08-27 17:01:34,7.0700,404000
2021-08-30 16:08:20,7.0400,615500
