date,close,volume
2021-02-08 15:45:33,18.7800,128500
2021-02-09 15:46:20,19.0500,1138500
2021-02-10 16:02:58,19.4200,2531000
2021-02-11 16:10:23,19.0400,1412000
2021-02-12 17:00:13,18.6700,351000
2021-02-15 15:44:02,18.3000,786500
2021-02-16 15:46:19,18.3900,1095500
2021-02-17 15:46:47,18.5100,278500
2021-02-18 15:46:19,18.4600,77500
2021-02-19 16:42:07,18.4200,103500
2021-02-22 15:45:58,18.4400,100000
2021-02-23 15:45:36,18.3200,82000
2021-02-24 15:43:36,17.9300,103000
2021-02-25 15:43:19,17.7300,326000
2021-02-26 16:40:31,17.5000,291500
2021-03-01 15:42:05,17.6000,115000
2021-03-02 15:43:48,18.0500,248500
2021-03-03 15:44:14,18.5700,198500
2021-03-04 15:46:04,17.8000,146000
2021-03-05 16:43:26,18.3000,119500
2021-03-08 16:03:24,18.1400,106000
2021-03-09 16:15:01,16.8200,981000
2021-03-10 15:40:05,16.7300,434000
2021-03-11 15:38:59,16.0000,505000
2021-03-12 17:11:52,16.7100,366000
2021-03-15 15:39:18,17.1800,245500
2021-03-16 15:43:22,17.2700,137500
2021-03-17 16:13:25,17.5300,493000
2021-03-18 16:00:20,17.7600,499000
2021-03-19 17:15:09,18.8200,1297000
2021-03-22 15:43:01,18.6000,787000
2021-03-24 15:43:14,18.4700,1875000
2021-03-25 15:44:17,17.9700,1131000
2021-03-26 16:41:03,17.6400,474500
2021-03-29 16:06:02,16.5700,518000
2021-03-30 16:00:01,16.6200,625500
2021-03-31 16:00:07,16.7200,392000
2021-04-01 16:11:17,16.7800,216500
2021-04-02 16:39:54,16.4500,284500
2021-04-05 15:40:54,15.9800,434500
2021-04-06 16:01:23,16.2500,353500
2021-04-07 16:11:27,16.0500,454500
2021-04-08 16:00:38,16.3900,214500
2021-04-09 17:05:59,16.7600,776000
2021-04-12 16:00:19,16.5700,74000
2021-04-13 15:44:23,16.3600,148000
2021-04-14 14:32:32,16.2900,292000
2021-04-15 14:39:13,16.3500,306500
2021-04-16 13:11:47,16.3200,129000
2021-04-19 14:11:09,16.2300,111000
2021-04-20 14:32:21,16.5700,370000
2021-04-21 14:42:11,16.3500,143500
2021-04-22 14:38:10,16.0500,162500
2021-04-23 13:09:52,15.9700,99500
2021-04-26 14:10:14,15.9000,220500
2021-04-27 14:12:32,15.8700,201000
2021-04-28 14:33:04,16.6400,519000
2021-04-29 13:06:35,16.3900,476000
2021-04-30 12:02:06,16.3000,135500
2021-05-03 12:39:07,16.0900,120000
2021-05-04 12:39:31,16.0900,68000
2021-05-05 13:05:50,16.0300,94500
2021-05-06 12:41:25,16.2700,50000
2021-05-17 15:40:33,16.3800,244500
2021-05-18 16:07:34,16.5700,736000
2021-05-19 16:06:28,17.8200,2423500
2021-05-20 16:03:07,18.0900,2778000
2021-05-21 17:01:57,17.7900,740000
2021-05-24 16:06:46,17.5400,465500
2021-05-25 16:07:10,18.1400,1019500
2021-05-26 15:46:51,17.7800,1914000
2021-05-27 15:46:46,17.4200,842500
2021-05-28 17:14:31,17.5500,719000
2021-05-31 16:03:57,18.8700,3371000
2021-06-01 16:14:14,19.5000,4775500
2021-06-02 16:03:53,20.3500,3440000
2021-06-03 16:11:10,21.8700,5371500
2021-06-04 17:14:26,22.6200,4525500
2021-06-07 15:49:05,22.1600,1996000
2021-06-08 16:05:24,21.8800,1331500
2021-06-09 16:01:21,21.4900,698500
2021-06-10 16:12:00,21.6700,695500
2021-06-11 17:01:14,22.6700,1850500
2021-06-14 16:10:33,22.6500,2685000
2021-06-15 15:49:55,21.9700,445500
2021-06-16 15:50:12,20.8700,598500
2021-06-17 16:05:10,20.6800,1144000
2021-06-18 17:02:19,20.3900,2608500
2021-06-21 16:12:59,21.1600,3458000
2021-06-22 16:02:17,20.8000,1230000
2021-06-23 16:14:56,22.3600,2152500
2021-06-24 16:00:26,23.1000,1874000
2021-06-25 18:01:25,22.6600,926000
2021-06-28 15:44:45,21.4100,385000
2021-06-29 16:14:22,21.6800,392500
2021-06-30 16:15:01,23.3000,2274000
2021-07-01 16:03:56,24.1800,1989000
2021-07-02 17:14:05,23.1300,1025500
2021-07-05 15:46:17,22.4900,499000
2021-07-06 16:06:13,22.2000,1053000
2021-07-07 16:09:00,22.8800,778500
2021-07-08 16:08:51,22.7000,574000
2021-07-09 17:07:56,22.8900,328000
2021-07-12 15:44:45,22.5300,178500
2021-07-13 16:10:22,24.2100,1736500
2021-07-14 15:44:21,25.1500,2435000
2021-07-15 16:12:42,25.1600,1910000
2021-07-16 17:01:29,25.6800,1894000
2021-07-19 16:01:18,26.3900,1420000
2021-07-23 17:04:09,25.9200,455500
2021-07-26 15:43:40,25.9000,720000
2021-07-27 16:08:14,25.4800,636500
2021-07-28 16:03:01,24.4800,569000
2021-07-29 16:14:46,26.1400,1611500
2021-07-30 17:00:41,26.4800,1711500
2021-08-02 16:14:56,26.9900,532500
2021-08-03 16:14:49,28.9600,2297000
2021-08-04 16:14:42,31.1300,1933500
2021-08-05 15:49:57,30.5400,1519500
2021-08-06 17:05:25,30.0300,537000
2021-08-09 16:07:58,28.4000,789000
2021-08-10 16:13:41,30.5300,1691500
2021-08-11 16:04:13,30.3200,2389000
2021-08-12 15:43:22,29.0400,505000
2021-08-13 16:39:51,28.5700,998000
2021-08-16 16:09:06,29.6600,3955000
2021-08-17 15:41:03,29.7500,1093000
2021-08-20 17:10:01,29.7900,801500
2021-08-23 16:14:20,28.9500,711500
2021-08-24 15:44:08,28.4700,980000
2021-08-25 16:07:22,28.0100,629000
2021-08-26 16:04:24,27.5400,997500
2021-08-27 17:08:36,27.9000,829000
2021-08-30 16:00:19,27.6300,293500
2021-08-31 15:45:13,28.6800,1586500
2021-09-01 16:13:09,27.8300,804000
2021-09-02 16:01:24,27.5600,491500
2021-09-03 16:40:41,27.6300,312000
2021-09-06 16:01:45,27.2800,97000
2021-09-07 15:42:31,27.0900,296000
2021-09-08 15:42:37,27.0100,169000
2021-09-09 16:10:30,27.8000,937000
2021-09-10 17:15:01,29.8800,2478000
2021-09-13 16:10:38,30.2600,1747000
2021-09-14 15:42:52,29.9000,454000
2021-09-15 15:41:53,30.0600,787500
2021-09-16 15:41:32,30.4400,292000
2021-09-17 16:39:22,29.6100,146500
2021-09-20 15:41:17,29.5100,268500
2021-09-21 16:05:51,28.7200,225500
2021-09-22 16:12:24,28.1200,454500
2021-09-23 16:14:34,27.0700,224500
2021-09-24 17:10:39,27.9000,337000
2021-09-27 16:09:30,27.1000,828500
2021-09-28 16:02:30,28.3700,315000
2021-09-29 15:40:19,27.2900,330000
2021-09-30 15:39:24,27.3600,325000
2021-10-01 16:39:33,27.3000,84500
2021-10-04 15:40:43,28.9000,318000
2021-10-05 16:06:47,29.8800,390000
2021-10-06 16:00:24,28.5300,149500
2021-10-07 15:46:58,29.0000,101500
2021-10-08 17:08:24,28.2000,131500
2021-10-11 15:27:52,28.0600,240500
2021-10-12 15:42:12,28.0900,126000
2021-10-13 15:38:49,26.9400,49500
2021-10-14 15:38:44,28.6700,314000
2021-10-15 17:14:09,28.5200,845000
2021-10-18 16:00:22,25.6300,33000
2021-10-20 15:40:31,25.9300,139500
2021-10-21 15:41:19,25.7100,683000
2021-10-22 16:39:12,24.9800,907500
2021-10-25 18:00:00,25.1900,116500
2021-10-26 16:05:01,25.4500,120500
2021-10-27 16:13:40,25.9700,357500
2021-10-28 16:11:13,27.7300,1819000
2021-10-29 18:00:00,27.4900,701000
2021-11-01 15:41:40,27.7200,244000
2021-11-02 15:42:42,28.0200,674000
2021-11-03 16:02:16,29.1800,1440500
2021-11-04 16:14:39,30.4700,1397000
2021-11-05 17:03:30,30.0900,500000
2021-11-08 16:06:34,29.3800,294000
2021-11-09 16:00:51,28.5400,761500
2021-11-10 16:00:50,28.7700,254000
2021-11-11 15:42:36,28.4700,194000
2021-11-12 17:13:07,27.3300,264000
2021-11-15 16:03:24,27.0000,82000
2021-11-16 15:41:13,27.3600,117500
2021-11-17 16:00:03,27.3300,51500
2021-11-18 15:41:42,27.4200,499500
2021-11-19 17:08:02,28.1300,366500
2021-11-22 16:00:35,27.2500,94500
2021-11-23 16:01:04,26.0600,144000
2021-11-24 16:00:33,24.8200,178000
2021-11-25 16:10:50,24.0300,131000
2021-11-26 16:38:22,23.4800,232500
2021-11-29 16:23:46,24.0100,60000
2021-11-30 15:42:04,23.6800,51000
2021-12-01 15:42:23,24.4400,53500
2021-12-02 16:11:30,22.6100,246500
2021-12-03 16:36:40,21.0600,432500
2021-12-06 15:38:22,21.0300,129000
2021-12-07 16:01:02,22.4200,117000
2021-12-08 15:39:42,22.6100,75500
2021-12-09 15:39:26,21.6600,33500
2021-12-10 16:37:30,22.3500,63000
2021-12-13 15:37:46,22.3000,38500
2021-12-14 15:38:20,22.5000,43000
2021-12-15 15:38:31,24.1800,195000
2021-12-16 16:00:47,23.2700,162500
2021-12-17 17:02:33,24.2000,96000
2021-12-20 15:41:46,24.7400,375500
2021-12-21 15:42:01,24.4400,12000
2021-12-22 15:41:30,24.5000,32000
2021-12-23 15:42:31,24.0200,45000
2021-12-24 16:38:53,23.9100,45500
2021-12-27 15:39:54,23.2500,15500
2021-12-28 15:41:18,23.1100,5000
2021-12-29 15:41:46,23.2500,150500
2021-12-30 15:42:40,23.5100,74500
2021-12-31 17:02:09,23.0100,29000
2022-01-03 15:42:29,23.5100,19000
2022-01-04 16:00:03,24.1000,80000
2022-01-05 16:03:11,24.5800,104000
2022-01-06 15:41:57,24.8200,110500
2022-01-07 16:39:35,24.5800,51000
2022-01-10 15:43:06,24.6800,30000
2022-01-11 15:43:42,24.0600,168000
2022-01-12 15:45:01,24.6200,168000
2022-01-13 15:43:06,24.4700,14000
2022-01-14 16:40:07,24.5000,248500
2022-01-17 15:41:23,24.0900,523000
2022-01-18 16:00:15,23.6800,72500
2022-01-19 15:40:03,23.0800,107500
2022-01-20 15:39:56,23.0000,25000
2022-01-21 16:39:02,23.0000,12000
2022-01-24 15:40:10,23.0000,2000
2022-01-25 15:41:21,23.1100,12500
2022-01-26 15:40:22,23.5100,16000
2022-01-27 15:41:46,23.7400,138500
2022-01-28 16:40:24,24.5400,346000
2022-01-31 15:42:10,25.3100,217000
2022-02-01 15:42:57,25.5000,407500
2022-02-02 15:43:16,25.5100,173500
2022-02-03 16:00:10,25.1000,101500
2022-02-04 16:40:16,26.4200,500500
2022-02-07 16:07:02,26.5900,411000
2022-02-08 16:02:46,25.9000,359500
2022-02-09 15:42:59,25.9400,393000
2022-02-10 16:00:08,25.9800,233500
2022-02-11 16:41:26,26.0000,12000
2022-02-14 15:41:12,25.9600,208500
2022-02-15 15:41:14,26.5200,262000
2022-02-16 15:42:48,27.2200,963500
2022-02-17 16:04:14,27.0000,125500
2022-02-18 16:39:34,26.9700,1330000
2022-02-21 15:40:48,26.5600,16500
2022-02-22 15:39:22,25.7400,230500
2022-02-23 15:40:17,25.9200,33500
2022-02-24 15:38:14,24.5100,232000
2022-02-25 16:37:53,24.7800,42000
2022-02-28 15:38:46,25.5000,145000
2022-03-01 15:40:44,25.5800,90500
2022-03-02 15:41:36,24.9800,75500
2022-03-03 15:41:36,25.3600,14500
2022-03-04 17:01:23,25.0300,44000
2022-03-07 15:38:39,24.0600,50000
2022-03-08 15:38:45,23.3800,114000
2022-03-09 15:39:40,23.8900,167000
2022-03-10 16:14:57,23.6800,1297000
2022-03-11 17:00:10,23.0400,143000
2022-03-14 16:09:29,22.3900,40000
2022-03-15 16:11:45,23.0000,526500
2022-03-16 16:01:09,23.2500,15500
2022-03-17 16:12:19,22.9700,24500
2022-03-18 16:37:10,22.3500,54500
2022-03-21 15:38:30,22.8700,194500
2022-03-22 15:38:38,22.4500,73000
2022-03-24 15:39:05,22.5700,4500
2022-03-25 16:37:35,22.8900,15500
2022-03-28 15:39:08,24.2900,60000
2022-03-29 15:39:44,24.5100,44500
2022-03-30 15:40:27,24.1800,227500
2022-03-31 15:41:09,24.0000,60000
2022-04-01 17:00:22,24.0700,31000
2022-04-04 14:08:09,23.0000,10500
2022-04-05 14:09:34,23.0000,11000
2022-04-06 14:09:21,23.0600,46000
2022-04-07 14:09:34,22.6600,9500
2022-04-08 13:35:25,23.0000,45000
2022-04-11 14:41:33,23.5700,747000
2022-04-12 14:39:56,23.7800,67500
2022-04-13 14:42:12,22.6800,407500
2022-04-14 14:11:43,24.2500,906500
2022-04-15 13:11:42,24.0700,67000
2022-04-18 13:41:14,23.3300,421500
2022-04-19 14:01:23,23.5000,168500
2022-04-20 13:40:41,22.7100,227000
2022-04-21 14:02:48,22.3100,37000
2022-04-22 12:40:04,22.4500,51500
2022-04-25 13:41:10,22.4200,81000
2022-04-26 13:39:46,22.0100,523000
2022-04-27 13:39:21,21.6200,40500
2022-04-28 13:39:17,20.5600,154500
2022-05-06 17:06:09,20.3200,69000
2022-05-09 16:00:55,20.1600,221500
2022-05-10 15:38:31,19.8000,34500
2022-05-11 15:37:56,19.6400,67000
2022-05-12 15:38:32,19.4500,32500
2022-05-13 16:37:53,19.9800,224000
2022-05-16 16:08:13,19.5000,30500
2022-05-17 15:39:40,19.5500,378000
2022-05-18 15:39:14,20.5800,113500
2022-05-19 15:39:44,20.3200,14500
2022-05-20 16:37:35,20.3900,100500
2022-05-23 15:39:03,20.1800,17500
2022-05-24 16:08:36,19.3700,47000
2022-05-25 15:38:36,19.2500,28500
2022-05-26 15:39:56,20.2000,21500
2022-05-27 16:38:01,20.6000,583500
2022-05-30 15:41:49,21.4000,70000
2022-05-31 15:41:38,20.5600,19500
2022-06-01 15:40:50,19.9500,65500
2022-06-02 15:39:48,19.0400,81000
2022-06-03 16:37:13,18.4400,101000
2022-06-06 16:07:50,19.0100,697000
2022-06-07 18:00:00,19.2500,34000
2022-06-08 15:40:24,19.3000,11500
2022-06-09 15:40:07,19.5000,61500
2022-06-10 16:38:22,19.7800,11500
2022-06-13 15:39:13,18.5300,234000
2022-06-14 16:14:54,18.7300,230500
2022-06-15 16:13:38,18.5700,65000
2022-06-16 15:39:58,18.8900,29000
2022-06-17 16:39:34,19.3200,92500
2022-06-20 15:40:11,19.0000,12000
2022-06-21 15:39:54,19.7600,35000
2022-06-22 16:12:43,19.5900,48500
2022-06-23 15:41:37,20.5700,270500
2022-06-24 16:37:57,19.8900,52500
2022-06-27 15:40:46,19.9800,47500
2022-06-28 16:07:10,19.2600,183500
2022-06-29 15:41:48,19.4800,54000
2022-06-30 15:41:41,19.0700,28500
2022-07-01 16:39:05,20.0000,143500
2022-07-04 15:39:37,19.0700,42000
2022-07-05 15:39:33,19.1000,36000
2022-07-06 16:00:09,19.5000,234500
2022-07-07 15:40:04,19.7800,21000
2022-07-13 15:39:06,19.8000,2000
2022-07-14 16:00:25,19.9800,93500
2022-07-15 16:38:34,19.7000,10500
2022-07-18 15:39:37,19.0900,72000
2022-07-19 15:38:28,18.6400,35500
2022-07-20 16:04:46,18.4200,59500
2022-07-21 15:38:41,18.2500,29500
2022-07-22 17:14:57,18.1300,120500
2022-07-25 15:37:41,17.1400,120500
2022-07-26 16:05:21,17.2500,148500
2022-07-27 15:38:56,17.2300,230000
2022-07-28 16:03:21,18.0000,566500
2022-07-29 16:37:18,17.8000,13500
2022-08-01 18:00:00,17.7300,12000
2022-08-02 15:39:42,17.8000,15500
2022-08-03 15:40:26,18.2200,42000
2022-08-04 16:13:36,18.5900,32500
2022-08-05 16:39:40,19.6200,122000
2022-08-10 16:03:27,19.9400,54000
2022-08-11 16:07:40,19.6200,74000
2022-08-12 18:00:00,19.8900,13000
2022-08-15 18:00:00,20.8500,557500
2022-08-16 18:00:00,21.5600,479500
2022-08-17 18:00:00,21.1600,70000
2022-08-18 18:00:00,21.5500,43500
2022-08-19 18:00:00,21.6700,97000
2022-08-22 18:00:00,21.1000,6500
2022-08-23 18:00:00,21.5000,239000
2022-08-24 18:00:00,21.5000,1500
2022-08-25 18:00:00,21.0000,31500
2022-08-26 18:00:00,21.0100,283500
2022-08-29 18:00:00,21.1100,515500
2022-08-30 18:00:00,21.6800,91000
2022-08-31 18:00:00,22.0000,64000
2022-09-01 18:00:00,22.5800,100000
2022-09-02 18:00:00,23.1000,461000
2022-09-05 18:00:00,23.2500,646500
2022-09-06 18:00:00,22.8000,54500
2022-09-07 18:00:00,22.4800,8000
2022-09-08 18:00:00,22.5200,75500
2022-09-09 18:00:00,22.5800,245500
2022-09-12 18:00:00,22.1700,20500
2022-09-13 18:00:00,22.0700,803000
2022-09-14 18:00:00,22.1400,3000
2022-09-15 18:00:00,22.0000,52500
2022-09-16 18:00:00,21.7500,14000
2022-09-19 18:00:00,22.1600,148000
2022-09-20 18:00:00,21.5000,91500
2022-09-21 18:00:00,21.5500,9000
2022-09-22 18:00:00,21.5000,89000
2022-09-23 18:00:00,21.5000,53500
2022-09-26 18:00:00,22.2500,281000
2022-09-27 18:00:00,21.9100,180500
2022-09-28 18:00:00,21.7500,12000
2022-09-29 18:00:00,21.7900,44500
2022-09-30 18:00:00,22.2500,27000
2022-10-03 18:00:00,22.0000,21500
2022-10-04 18:00:00,21.7500,6000
2022-10-05 18:00:00,21.8900,96000
2022-10-06 18:00:00,22.1400,151000
2022-10-07 18:00:00,22.4900,87000
2022-10-10 18:00:00,23.2400,80500
2022-10-11 18:00:00,22.5000,30500
2022-10-12 18:00:00,22.3100,4500
2022-10-13 18:00:00,22.5200,3000
2022-10-14 18:00:00,22.5000,5000
2022-10-17 18:00:00,23.0000,98000
2022-10-18 18:00:00,24.7200,564500
2022-10-19 18:00:00,24.9900,371500
2022-10-20 18:00:00,24.6300,54000
2022-10-21 18:00:00,24.4800,3500
2022-10-24 18:00:00,24.0000,22500
2022-10-25 18:00:00,22.7200,52000
2022-10-26 18:00:00,23.0400,61500
2022-10-27 18:00:00,22.9600,13500
2022-10-28 18:00:00,23.0100,74500
2022-10-31 18:00:00,23.5000,192000
2022-11-01 18:00:00,24.9800,213000
2022-11-02 18:00:00,24.5500,19500
2022-11-03 18:00:00,24.5100,13000
2022-11-07 18:00:00,24.3800,18000
2022-11-08 18:00:00,24.0700,16500
2022-11-10 18:00:00,24.3300,60000
2022-11-11 18:00:00,22.3500,25500
2022-11-14 18:00:00,22.0000,28500
2022-11-15 18:00:00,22.0300,4500
2022-11-16 18:00:00,22.0000,39500
2022-11-17 18:00:00,21.9000,19000
2022-11-18 18:00:00,21.5100,23500
2022-11-21 18:00:00,21.6000,8500
2022-11-22 18:00:00,21.6600,54500
2022-11-23 18:00:00,21.6700,37000
2022-11-24 18:00:00,21.9000,25000
2022-11-25 18:00:00,21.9000,3500
2022-11-28 18:00:00,20.9000,13500
2022-11-29 18:00:00,20.4400,58500
2022-11-30 18:00:00,20.5300,12000
2022-12-01 18:00:00,20.8100,57000
2022-12-02 18:00:00,20.0700,29000
2022-12-05 18:00:00,19.3500,12000
2022-12-06 18:00:00,18.3600,143000
2022-12-07 18:00:00,19.3200,8000
2022-12-08 18:00:00,18.5500,17000
2022-12-09 18:00:00,19.1900,21000
2022-12-12 18:00:00,19.0000,3500
2022-12-13 18:00:00,18.9700,500
2022-12-14 18:00:00,19.0000,25500
2022-12-15 18:00:00,18.1600,13000
2022-12-16 18:00:00,18.5000,8500
2022-12-19 18:00:00,18.6800,8500
2022-12-20 18:00:00,18.2600,26000
2022-12-21 18:00:00,17.8900,47500
2022-12-22 18:00:00,17.8000,30500
2022-12-23 18:00:00,17.5000,19000
2022-12-26 18:00:00,17.0100,182000
2022-12-27 18:00:00,16.9200,117000
2022-12-28 18:00:00,16.7000,149500
2022-12-29 18:00:00,17.0100,9500
2022-12-30 18:00:00,17.0900,92000
2023-01-02 18:00:00,17.3900,55500
2023-01-03 18:00:00,17.6000,102000
2023-01-04 18:00:00,17.7000,5500
2023-01-05 18:00:00,17.5000,13000
2023-01-06 18:00:00,17.0500,76000
2023-01-09 18:00:00,16.7900,7000
2023-01-10 18:00:00,17.0500,52000
2023-01-11 18:00:00,17.4100,5500
2023-01-12 18:00:00,17.0500,88000
2023-01-13 18:00:00,16.8000,55000
2023-01-16 18:00:00,16.5000,67500
2023-01-17 18:00:00,16.4800,63000
2023-01-18 18:00:00,16.4300,20000
2023-01-19 18:00:00,16.4500,67000
2023-01-20 18:00:00,16.0000,142500
2023-01-23 18:00:00,15.7900,66000
2023-01-24 18:00:00,15.6400,40000
2023-01-25 18:00:00,15.5800,85500
2023-01-26 18:00:00,15.9600,299500
2023-01-27 18:00:00,15.4200,102500
2023-01-30 18:00:00,15.0700,96000
2023-01-31 18:00:00,15.1500,41500
2023-02-01 18:00:00,15.1200,29500
2023-02-02 18:00:00,14.9000,78000
2023-02-03 18:00:00,14.9800,22500
2023-02-06 18:00:00,16.0300,389500
2023-02-07 18:00:00,16.8500,586000
2023-02-08 18:00:00,16.7300,255500
2023-02-09 18:00:00,17.0700,30000
2023-02-10 18:00:00,17.0000,5000
2023-02-13 18:00:00,17.0700,26000
2023-02-14 18:00:00,16.6800,82500
2023-02-15 18:00:00,16.6000,40500
2023-02-16 18:00:00,16.0000,54500
2023-02-17 18:00:00,15.9800,35500
2023-02-20 18:00:00,15.5400,17000
2023-02-21 18:00:00,16.1900,103000
2023-02-22 18:00:00,16.0500,14500
2023-02-23 18:00:00,15.5000,43000
2023-02-24 18:00:00,15.6900,8000
2023-02-27 18:00:00,15.9000,13500
2023-02-28 18:00:00,15.6200,460000
2023-03-01 18:00:00,15.5000,9500
2023-03-02 18:00:00,15.0100,32500
2023-03-03 18:00:00,15.6200,90000
2023-03-06 18:00:00,15.9000,17000
2023-03-07 18:00:00,15.7500,17000
2023-03-08 18:00:00,15.7500,33500
2023-03-09 18:00:00,16.0200,204500
2023-03-10 18:00:00,16.4100,91500
2023-03-13 18:00:00,16.4300,296500
2023-03-14 18:00:00,16.6000,52500
2023-03-15 18:00:00,16.6100,93000
2023-03-16 18:00:00,16.9200,94000
2023-03-17 18:00:00,16.5300,61000
2023-03-20 18:00:00,16.7500,13500
2023-03-21 18:00:00,16.5400,3500
2023-03-22 18:00:00,16.1300,12000
2023-03-24 18:00:00,15.9200,11000
2023-03-27 18:00:00,15.5400,13000
2023-03-28 18:00:00,15.6000,6000
