date,close,volume
2021-05-17 10:32:26,3.3200,1187000
2021-05-18 10:32:49,3.2100,1665000
2021-05-19 11:06:43,3.1700,1779500
2021-05-20 11:13:23,3.4000,7374000
2021-05-21 11:32:40,3.3400,2060000
2021-05-24 10:33:15,3.5300,7409500
2021-05-25 11:09:17,3.5100,5090000
2021-05-26 11:15:05,4.1100,29633500
2021-05-27 11:05:39,3.8300,33368500
2021-05-28 11:32:49,3.7900,5469000
2021-05-31 11:10:33,3.9700,7513500
2021-06-01 10:34:34,3.8100,6574000
2021-06-02 11:10:37,3.7000,4237000
2021-06-03 11:12:47,3.7200,4396000
2021-06-04 12:15:11,3.8900,5259500
2021-06-07 11:03:46,4.1300,19254500
2021-06-08 11:11:55,3.9200,7031500
2021-06-09 11:07:09,4.1200,11259000
2021-06-10 11:11:46,4.1200,5816500
2021-06-11 12:14:45,4.0100,4956500
2021-06-14 11:03:35,3.8800,3665500
2021-06-15 10:34:54,3.8100,2927000
2021-06-16 11:03:43,3.8500,1955500
2021-06-17 11:00:33,3.8000,2547500
2021-06-18 12:06:39,3.8900,2169000
2021-06-21 11:00:40,3.8900,1403000
2021-06-22 10:33:11,3.7700,897500
2021-06-23 10:33:04,3.6900,1397000
2021-06-24 11:08:43,3.9500,6918000
2021-06-25 13:05:55,3.8100,3508000
2021-06-28 11:13:30,3.6900,2242500
2021-06-29 11:08:11,3.8000,2676500
2021-06-30 11:13:01,3.9400,3158500
2021-07-01 11:10:26,3.9700,5613000
2021-07-02 12:11:51,4.1600,10514500
2021-07-05 10:33:04,4.0000,2487500
2021-07-06 11:10:35,3.7500,2357000
2021-07-07 10:33:53,3.7900,2739500
2021-07-08 11:10:51,3.9300,1136500
2021-07-09 11:32:55,3.9100,3818500
2021-07-12 11:13:30,3.8100,829000
2021-07-13 11:01:06,3.8000,587500
2021-07-14 10:32:58,3.6900,1508000
2021-07-15 11:10:57,3.7000,624500
2021-07-16 11:32:47,3.7100,626500
2021-07-19 10:34:09,3.7700,587500
2021-07-23 11:33:03,3.7600,362500
2021-07-26 11:14:04,3.8300,1309000
2021-07-27 11:09:28,3.7300,1262000
2021-07-28 11:10:41,3.5800,462000
2021-07-29 11:11:40,3.5100,859500
2021-07-30 11:32:18,3.3800,700500
2021-08-02 11:09:18,3.5100,346500
2021-08-03 10:32:48,3.6400,1705000
2021-08-04 11:04:26,3.6300,1056500
2021-08-05 11:14:15,3.6500,814500
2021-08-06 12:14:26,3.6600,4205000
2021-08-09 11:07:28,3.6400,3282000
2021-08-10 10:33:29,3.6000,1462500
2021-08-11 11:14:51,3.5800,692000
2021-08-12 11:13:42,3.5000,746000
2021-08-13 12:03:44,3.4100,677000
2021-08-16 10:32:44,3.4700,643500
2021-08-17 10:32:22,3.4500,164000
2021-08-20 12:10:11,3.5000,305500
2021-08-23 11:09:34,3.5500,974000
2021-08-24 10:32:43,3.5200,469000
2021-08-25 10:32:39,3.4300,1513000
2021-08-26 10:32:50,3.3900,341500
2021-08-27 11:32:09,3.3200,727500
2021-08-30 10:33:32,3.3800,480000
2021-08-31 10:32:58,3.3700,154500
2021-09-01 10:33:38,3.3900,971000
2021-09-02 10:33:14,3.3400,504000
2021-09-03 11:32:28,3.3300,1161500
2021-09-06 10:33:37,3.4500,1828500
2021-09-07 11:13:48,3.3100,883000
2021-09-08 10:32:56,3.3000,440500
2021-09-09 11:08:44,3.3000,306500
2021-09-10 12:12:01,3.2900,721500
2021-09-13 10:32:52,3.2600,363500
2021-09-14 10:32:54,3.1700,544500
2021-09-15 10:32:40,3.0500,428000
2021-09-16 10:32:27,3.0800,1223000
2021-09-17 11:32:10,3.0200,385500
2021-09-20 11:09:05,2.9900,638000
2021-09-21 11:10:03,2.9400,498000
2021-09-22 10:32:13,2.7200,1068000
