date,close,volume
2021-02-08 15:44:46,90.0400,1000
2021-02-16 15:45:34,95.0000,2000
2021-02-19 16:41:30,94.5000,2500
2021-02-22 15:45:16,87.4200,500
2021-02-23 15:44:51,87.7000,500
2021-02-24 15:42:51,90.0000,5000
2021-02-25 15:42:27,90.0200,13500
2021-02-26 16:40:01,95.0000,1000
2021-03-01 15:41:31,95.0000,1500
2021-03-02 15:43:11,94.0000,2500
2021-03-08 15:42:09,90.0000,3000
2021-03-10 15:39:44,89.3000,1500
2021-03-11 15:38:42,84.1000,500
2021-03-15 15:38:54,89.8900,500
2021-03-22 16:00:01,83.4300,10000
2021-03-24 15:42:45,83.1500,1500
2021-03-29 15:40:06,77.5100,500
2021-03-30 15:40:01,83.3200,500
2021-04-02 16:39:30,83.3200,500
2021-04-05 16:08:10,77.1500,500
2021-04-08 16:01:15,72.1600,500
2021-04-09 17:06:29,77.5500,1000
2021-04-19 14:10:47,83.3600,1000
2021-04-20 14:11:50,84.9900,1000
2021-04-22 14:30:38,83.0000,2000
2021-04-23 13:31:47,77.1500,500
2021-04-26 14:30:02,71.7000,500
2021-04-29 12:44:49,74.0000,0
2021-04-30 11:44:06,75.9500,0
2021-05-03 13:04:38,71.0900,500
2021-05-04 12:39:02,76.4300,500
2021-05-05 12:40:29,82.1600,500
2021-05-06 13:00:13,78.5000,1500
2021-05-17 16:00:17,74.0900,500
2021-05-19 15:48:27,74.4800,0
2021-05-20 16:01:37,80.0600,500
2021-05-21 16:41:44,83.5900,5500
2021-05-24 15:45:19,89.8500,1000
2021-05-25 15:46:10,93.0000,1000
2021-05-26 15:46:15,94.0000,1000
2021-05-27 15:45:51,87.0100,5000
2021-05-28 16:42:53,92.9900,500
2021-05-31 15:46:08,92.0000,500
2021-06-02 15:47:53,91.5000,500
2021-06-03 15:48:56,89.0000,1000
2021-06-04 16:44:01,91.0000,1500
2021-06-07 16:00:32,92.5000,11000
2021-06-09 15:47:52,93.0000,4500
2021-06-10 15:46:57,94.0000,10000
2021-06-11 16:44:14,87.0000,500
2021-06-14 15:49:36,93.5200,3000
2021-06-15 16:10:09,99.4100,772500
2021-06-16 16:12:29,106.8600,342500
2021-06-17 16:01:11,114.8700,37000
2021-06-18 17:13:18,123.4800,32000
2021-06-21 16:02:31,132.7400,181000
2021-06-22 16:00:02,130.5600,204500
2021-06-23 16:01:40,126.7700,37500
2021-06-24 16:05:58,129.9400,41500
2021-06-25 16:41:29,127.0000,26000
2021-06-28 15:44:18,121.5700,32500
2021-06-29 15:43:22,120.1000,9500
2021-06-30 16:03:30,124.0000,6500
